PGD ID	PGD Type	Meteorite	Technique	12C/13C	14N/15N	d(29Si/28Si)	d(30Si/28Si)
SiC-1996-HOP-000440	AB	Murchison	U Bern 3f	12.6		61.3	66.6
SiC-1996-HOP-000441	M	Murchison	U Bern 3f	33.1		67.0	68.9
SiC-1996-HOP-000442	M	Murchison	U Bern 3f	52.5		71.1	111.1
SiC-1996-HOP-000443	M	Murchison	U Bern 3f	47.6		29.1	47.9
SiC-1996-HOP-000444	M	Murchison	U Bern 3f	38.6		107.0	96.3
SiC-1996-HOP-000445	AB	Murchison	U Bern 3f	5.9		13.0	4.9
SiC-1996-HOP-000446	AB	Murchison	U Bern 3f	8.2		73.2	64.8
SiC-1996-HOP-000447	M	Murchison	U Bern 3f	47.4		116.2	107.5
SiC-1996-HOP-000448	M	Murchison	U Bern 3f	42.3		73.0	87.9
SiC-1996-HOP-000449	Y	Murchison	U Bern 3f	152.5		-31.1	-65.4
SiC-1996-HOP-000450	M	Murchison	U Bern 3f	50.2		122.6	89.2
SiC-1996-HOP-000451	AB	Murchison	U Bern 3f	4.6		178.0	131.4
SiC-1996-HOP-000452	M	Murchison	U Bern 3f	74.6		48.7	46.8
SiC-1996-HOP-000453	M	Murchison	U Bern 3f	66.6		95.6	111.6
SiC-1996-HOP-000454	M	Murchison	U Bern 3f	55.9		96.8	52.7
SiC-1996-HOP-000455	X	Murchison	U Bern 3f	199.9		-303.3	-295.3
SiC-1996-HOP-000456	M	Murchison	U Bern 3f	56.5		20.8	66.1
SiC-1996-HOP-000457	AB	Murchison	U Bern 3f	3.0		-36.6	-3.0
SiC-1996-HOP-000458	Z	Murchison	U Bern 3f	67.3		-85.1	40.9
SiC-1996-HOP-000459	M	Murchison	U Bern 3f	19.3		19.2	56.9
SiC-1996-HOP-000460	M	Murchison	U Bern 3f	77.4		21.0	66.8
SiC-1996-HOP-000461	Y	Murchison	U Bern 3f	130.7		47.8	82.8
SiC-1996-HOP-000462	M	Murchison	U Bern 3f	60.2		122.3	76.8
SiC-1996-HOP-000463	M	Murchison	U Bern 3f	59.7		42.9	68.0
SiC-1996-HOP-000464	Y	Murchison	U Bern 3f	143.2		-9.2	63.8
SiC-1996-HOP-000465	Z	Murchison	U Bern 3f	56.8		-131.3	177.1
SiC-1996-HOP-000466	M	Murchison	U Bern 3f	59.8		60.8	72.5
SiC-1996-HOP-000467	M	Murchison	U Bern 3f	77.8		18.9	26.9
SiC-1996-HOP-000468	AB	Murchison	U Bern 3f	2.7		129.7	98.5
SiC-1996-HOP-000469	M	Murchison	U Bern 3f	57.3		116.9	75.9
SiC-1996-HOP-000470	M	Murchison	U Bern 3f	67.5		-2.3	4.9
SiC-1996-HOP-000471	M	Murchison	U Bern 3f	48.1		76.1	89.7
SiC-1996-HOP-000472	X	Murchison	U Bern 3f	18.2		-419.4	-467.0
SiC-1996-HOP-000473	M	Murchison	U Bern 3f	58.7		74.7	67.3
SiC-1996-HOP-000474	M	Murchison	U Bern 3f	49.2		61.6	80.7
SiC-1996-HOP-000475	M	Murchison	U Bern 3f	91.6		33.7	28.4
SiC-1996-HOP-000476	M	Murchison	U Bern 3f	53.7		59.0	51.9
SiC-1996-HOP-000477	M	Murchison	U Bern 3f	82.0		20.1	49.4
SiC-1996-HOP-000478	M	Murchison	U Bern 3f	68.4		94.5	90.7
SiC-1996-HOP-000479	Y	Murchison	U Bern 3f	104.3		0.3	41.8
SiC-1996-HOP-000480	M	Murchison	U Bern 3f	59.5		51.9	66.0
SiC-1996-HOP-000481	M	Murchison	U Bern 3f	48.9		69.8	44.3
SiC-1996-HOP-000482	M	Murchison	U Bern 3f	84.2		39.0	41.3
SiC-1996-HOP-000483	M	Murchison	U Bern 3f	69.7		-7.0	-8.4
SiC-1996-HOP-000484	M	Murchison	U Bern 3f	72.4		40.8	115.4
SiC-1996-HOP-000485	M	Murchison	U Bern 3f	84.9		-25.6	-5.5
SiC-1996-HOP-000486	M	Murchison	U Bern 3f	64.2		32.6	70.6
SiC-1996-HOP-000487	M	Murchison	U Bern 3f	70.6		30.3	115.5
SiC-1996-HOP-000488	M	Murchison	U Bern 3f	58.7		23.5	79.7
SiC-1996-HOP-000489	M	Murchison	U Bern 3f	57.7		128.0	134.0
SiC-1996-HOP-000490	M	Murchison	U Bern 3f	75.2		48.3	44.1
SiC-1996-HOP-000491	M	Murchison	U Bern 3f	23.3		-34.8	14.9
SiC-1996-HOP-000492	Y	Murchison	U Bern 3f	150.8		-26.4	43.3
SiC-1996-HOP-000493	M	Murchison	U Bern 3f	48.8		47.2	45.5
SiC-1996-HOP-000494	AB	Murchison	U Bern 3f	9.4		75.5	77.6
SiC-1996-HOP-000495	M	Murchison	U Bern 3f	71.5		54.0	67.6
SiC-1996-HOP-000496	M	Murchison	U Bern 3f	64.9		31.6	39.0
SiC-1996-HOP-000497	M	Murchison	U Bern 3f	73.2		-42.7	7.6
SiC-1996-HOP-000498	M	Murchison	U Bern 3f	45.9		62.8	64.6
SiC-1996-HOP-000499	M	Murchison	U Bern 3f	48.8		48.6	53.8
SiC-1996-HOP-000500	M	Murchison	U Bern 3f	45.2		190.6	164.7
SiC-1996-HOP-000501	M	Murchison	U Bern 3f	50.8		76.8	136.7
SiC-1996-HOP-000502	M	Murchison	U Bern 3f	59.1		128.6	96.0
SiC-1996-HOP-000503	M	Murchison	U Bern 3f	52.4		133.9	99.8
SiC-1996-HOP-000504	M	Murchison	U Bern 3f	44.2		147.3	302.2
SiC-1996-HOP-000505	M	Murchison	U Bern 3f	67.3		84.4	86.1
SiC-1996-HOP-000506	M	Murchison	U Bern 3f	77.9		17.8	25.9
SiC-1996-HOP-000507	M	Murchison	U Bern 3f	82.5		94.1	93.1
SiC-1996-HOP-000508	M	Murchison	U Bern 3f	93.0		11.4	65.2
SiC-1996-HOP-000509	M	Murchison	U Bern 3f	34.8		47.0	144.1
SiC-1996-HOP-000510	M	Murchison	U Bern 3f	43.0		99.4	80.6
SiC-1996-HOP-000511	M	Murchison	U Bern 3f	49.6		30.3	46.2
SiC-1996-HOP-000512	M	Murchison	U Bern 3f	98.9		-17.3	22.0
SiC-1996-HOP-000513	M	Murchison	U Bern 3f	28.6		-10.6	54.4
SiC-1996-HOP-000514	Z	Murchison	U Bern 3f	46.5		-114.0	82.0
SiC-1996-HOP-000515	AB	Murchison	U Bern 3f	4.4		42.6	-13.5
SiC-1996-HOP-000516	Y	Murchison	U Bern 3f	173.4		-16.0	59.9
SiC-1996-HOP-000517	M	Murchison	U Bern 3f	38.7		40.6	3.9
SiC-1996-HOP-000518	M	Murchison	U Bern 3f	65.8		44.6	55.3
SiC-1996-HOP-000519	M	Murchison	U Bern 3f	45.0		53.0	37.2
SiC-1996-HOP-000520	M	Murchison	U Bern 3f	63.7		106.8	83.2
SiC-1996-HOP-000521	M	Murchison	U Bern 3f	42.7		-20.6	56.2
SiC-1996-HOP-000522	M	Murchison	U Bern 3f	69.5		-50.6	-45.6
SiC-1996-HOP-000523	M	Murchison	U Bern 3f	86.7		17.8	24.8
SiC-1996-HOP-000524	M	Murchison	U Bern 3f	74.9		-33.3	22.2
SiC-1996-HOP-000525	M	Murchison	U Bern 3f	71.0		54.5	52.7
SiC-1996-HOP-000526	M	Murchison	U Bern 3f	40.8		142.0	144.5
SiC-1996-HOP-000527	M	Murchison	U Bern 3f	25.9		101.3	70.7
SiC-1996-HOP-000528	M	Murchison	U Bern 3f	18.0		160.1	130.7
SiC-1996-HOP-000529	M	Murchison	U Bern 3f	55.3		59.7	65.2
SiC-1996-HOP-000530	M	Murchison	U Bern 3f	63.2		45.4	19.5
SiC-1996-HOP-000531	M	Murchison	U Bern 3f	40.3		134.6	140.9
SiC-1996-HOP-000532	M	Murchison	U Bern 3f	49.6		114.0	93.0
SiC-1996-HOP-000533	AB	Murchison	U Bern 3f	12.9		64.0	72.2
SiC-1996-HOP-000534	M	Murchison	U Bern 3f	67.5		121.3	100.1
SiC-1996-HOP-000535	M	Murchison	U Bern 3f	58.8		84.5	82.3
SiC-1996-HOP-000536	M	Murchison	U Bern 3f	61.8		57.0	55.1
SiC-1996-HOP-000537	M	Murchison	U Bern 3f	78.9		14.3	6.4
SiC-1996-HOP-000538	M	Murchison	U Bern 3f	51.8		77.7	41.9
SiC-1996-HOP-000539	M	Murchison	U Bern 3f	50.4		39.8	23.6
SiC-1996-HOP-000540	Y	Murchison	U Bern 3f	112.2		0.1	25.4
SiC-1996-HOP-000541	M	Murchison	U Bern 3f	38.1		22.1	66.5
SiC-1996-HOP-000542	M	Murchison	U Bern 3f	31.7		72.0	51.9
SiC-1996-HOP-000543	M	Murchison	U Bern 3f	40.1		9.1	57.1
SiC-1996-HOP-000544	M	Murchison	U Bern 3f	80.8		-30.8	8.8
SiC-1996-HOP-000545	M	Murchison	U Bern 3f	45.3		92.9	76.4
SiC-1996-HOP-000546	M	Murchison	U Bern 3f	52.9		80.7	43.9
SiC-1996-HOP-000547	M	Murchison	U Bern 3f	52.4		61.5	79.9
SiC-1996-HOP-000548	M	Murchison	U Bern 3f	38.7		31.5	49.5
SiC-1996-HOP-000549	M	Murchison	U Bern 3f	46.5		148.6	119.4
SiC-1996-HOP-000550	Z	Murchison	U Bern 3f	49.6		-59.8	125.6
SiC-1996-HOP-000551	M	Murchison	U Bern 3f	58.8		15.0	43.3
SiC-1996-HOP-000552	M	Murchison	U Bern 3f	66.7		48.1	54.6
SiC-1996-HOP-000553	M	Murchison	U Bern 3f	34.3		74.8	68.3
SiC-1996-HOP-000554	M	Murchison	U Bern 3f	65.1		43.7	34.2
SiC-1996-HOP-000555	M	Murchison	U Bern 3f	66.6		38.3	67.0
SiC-1996-HOP-000556	M	Murchison	U Bern 3f	55.1		49.1	39.5
SiC-1996-HOP-000557	M	Murchison	U Bern 3f	51.6		41.4	38.1
SiC-1996-HOP-000558	M	Murchison	U Bern 3f	53.4		47.9	60.2
SiC-1996-HOP-000559	M	Murchison	U Bern 3f	39.4		58.6	56.8
SiC-1996-HOP-000560	M	Murchison	U Bern 3f	26.1		72.0	51.0
SiC-1996-HOP-000561	M	Murchison	U Bern 3f	58.6		33.6	40.4
SiC-1996-HOP-000562	M	Murchison	U Bern 3f	47.1		95.5	75.9
SiC-1996-HOP-000563	M	Murchison	U Bern 3f	68.9		37.3	62.2
SiC-1996-HOP-000564	M	Murchison	U Bern 3f	39.5		30.6	33.2
SiC-1996-HOP-000565	M	Murchison	U Bern 3f	94.8		-44.7	-0.5
SiC-1996-HOP-000566	M	Murchison	U Bern 3f	22.8		60.4	44.3
SiC-1996-HOP-000567	M	Murchison	U Bern 3f	46.4		42.5	38.7
SiC-1996-HOP-000568	M	Murchison	U Bern 3f	70.3		22.3	39.2
SiC-1996-HOP-000569	Y	Murchison	U Bern 3f	101.6		-4.4	51.4
SiC-1996-HOP-000570	M	Murchison	U Bern 3f	68.9		40.9	70.9
SiC-1996-HOP-000571	Y	Murchison	U Bern 3f	111.0		-1.2	52.8
SiC-1996-HOP-000572	M	Murchison	U Bern 3f	69.6		-8.9	89.9
SiC-1996-HOP-000573	M	Murchison	U Bern 3f	57.7		51.7	48.8
SiC-1996-HOP-000574	AB	Murchison	U Bern 3f	12.1		-24.7	34.8
SiC-1996-HOP-000575	M	Murchison	U Bern 3f	70.2		105.8	53.0
SiC-1996-HOP-000576	Z	Murchison	U Bern 3f	11.6		-58.7	48.8
SiC-1996-HOP-000577	M	Murchison	U Bern 3f	58.9		32.1	86.4
SiC-1996-HOP-000578	M	Murchison	U Bern 3f	16.3		47.0	104.0
SiC-1996-HOP-000579	M	Murchison	U Bern 3f	64.3		37.6	-28.2
SiC-1996-HOP-000580	AB	Murchison	U Bern 3f	3.0		39.2	5.9
SiC-1996-HOP-000581	M	Murchison	U Bern 3f	53.1		54.0	39.5
SiC-1996-HOP-000582	M	Murchison	U Bern 3f	66.7		57.9	4.8
SiC-1996-HOP-000583	AB	Murchison	U Bern 3f	3.4		-5.8	-5.8
SiC-1996-HOP-000584	AB	Murchison	U Bern 3f	3.9		-6.9	-4.1
SiC-1996-HOP-000585	M	Murchison	U Bern 3f	67.5		28.3	51.6
SiC-1996-HOP-000586	Y	Murchison	U Bern 3f	182.1		-45.1	117.5
SiC-1996-HOP-000587	M	Murchison	U Bern 3f	41.6		176.1	144.1
SiC-1996-HOP-000588	M	Murchison	U Bern 3f	67.6		50.2	57.5
SiC-1996-HOP-000589	M	Murchison	U Bern 3f	62.2		81.5	82.2
SiC-1996-HOP-000590	M	Murchison	U Bern 3f	57.7		56.7	29.2
SiC-1996-HOP-000591	M	Murchison	U Bern 3f	44.2		6.2	48.2
SiC-1996-HOP-000592	M	Murchison	U Bern 3f	87.9		16.5	47.8
SiC-1996-HOP-000593	M	Murchison	U Bern 3f	95.0		-19.4	3.5
SiC-1996-HOP-000594	M	Murchison	U Bern 3f	56.7		24.8	4.1
SiC-1996-HOP-000595	M	Murchison	U Bern 3f	32.1		73.8	58.8
SiC-1996-HOP-000596	M	Murchison	U Bern 3f	62.2		87.4	73.4
SiC-1996-HOP-000597	M	Murchison	U Bern 3f	45.8	2920		
SiC-1996-HOP-000598	M	Murchison	U Bern 3f	51.8	3982		
SiC-1996-HOP-000599	M	Murchison	U Bern 3f	45.6	2945		
SiC-1996-HOP-000600	M	Murchison	U Bern 3f	75.9	2959		
SiC-1996-HOP-000601	M	Murchison	U Bern 3f	44.9	3240		
SiC-1996-HOP-000602	M	Murchison	U Bern 3f	29.4	1260		
SiC-1996-HOP-000603	M	Murchison	U Bern 3f	47.0	1203		
SiC-1996-HOP-000604	M	Murchison	U Bern 3f	52.8	2437		
SiC-1996-HOP-000605	M	Murchison	U Bern 3f	29.6	2321		
SiC-1996-HOP-000606	M	Murchison	U Bern 3f	59.8	2487		
SiC-1996-HOP-000607	M	Murchison	U Bern 3f	48.7	4636		
SiC-1996-HOP-000608	M	Murchison	U Bern 3f	88.8	2858		
SiC-1996-HOP-000609	M	Murchison	U Bern 3f	37.4	5246		
SiC-1996-HOP-000610	M	Murchison	U Bern 3f	41.8	2815		
SiC-1996-HOP-000611	M	Murchison	U Bern 3f	33.8	2246		
SiC-1996-HOP-000612	M	Murchison	U Bern 3f	61.0	2069		
SiC-1996-HOP-000613	M	Murchison	U Bern 3f	40.9	2920		
SiC-1996-HOP-000614	M	Murchison	U Bern 3f	36.4	789		
SiC-1996-HOP-000615	M	Murchison	U Bern 3f	51.3	1963		
SiC-1996-HOP-000616	M	Murchison	U Bern 3f	53.2	1867		
SiC-1996-HOP-000617	M	Murchison	U Bern 3f	41.0	5066		
SiC-1996-HOP-000618	M	Murchison	U Bern 3f	57.5	1512		
SiC-1996-HOP-000619	M	Murchison	U Bern 3f	47.2	4922		
SiC-1996-HOP-000620	M	Murchison	U Bern 3f	51.3	1966		
SiC-1996-HOP-000621	M	Murchison	U Bern 3f	69.2	1899		
SiC-1996-HOP-000622	M	Murchison	U Bern 3f	59.9	4049		
SiC-1996-HOP-000623	M	Murchison	U Bern 3f	68.7	1081		
SiC-1996-HOP-000624	M	Murchison	U Bern 3f	16.2	337		
SiC-1996-HOP-000625	M	Murchison	U Bern 3f	41.4	2526		
SiC-1996-HOP-000626	M	Murchison	U Bern 3f	28.4	1845		
SiC-1996-HOP-000627	M	Murchison	U Bern 3f	61.6	4563		
SiC-1996-HOP-000628	M	Murchison	U Bern 3f	81.2	1711		
SiC-1996-HOP-000629	M	Murchison	U Bern 3f	62.7	1620		
SiC-1996-HOP-000630	M	Murchison	U Bern 3f	66.5	3381		
SiC-1996-HOP-000631	M	Murchison	U Bern 3f	64.7	5468		
SiC-1996-HOP-000632	M	Murchison	U Bern 3f	52.4	1143		
SiC-1996-HOP-000633	M	Murchison	U Bern 3f	53.4	7183		
SiC-1996-HOP-000634	M	Murchison	U Bern 3f	44.8	4967		
SiC-1996-HOP-000635	M	Murchison	U Bern 3f	24.2	1246		
SiC-1996-HOP-000636	M	Murchison	U Bern 3f	76.7	3641		
SiC-1996-HOP-000637	M	Murchison	U Bern 3f	80.5	5739		
SiC-1996-HOP-000638	M	Murchison	U Bern 3f	41.8	4077		
SiC-1996-HOP-000639	M	Murchison	U Bern 3f	48.2	3729		
SiC-1996-HOP-000640	M	Murchison	U Bern 3f	61.5	882		
SiC-1996-HOP-000641	M	Murchison	U Bern 3f	62.1	1598		
SiC-1996-HOP-000642	AB	Murchison	U Bern 3f	4.9	12000		
SiC-1996-HOP-000643	M	Murchison	U Bern 3f	50.1	2381		
SiC-1996-HOP-000644	Y	Murchison	U Bern 3f	141.3	2301		
SiC-1996-HOP-000645	Y	Murchison	U Bern 3f	106.5	1712		
SiC-1996-HOP-000646	M	Murchison	U Bern 3f	37.7	2706		
SiC-1996-HOP-000647	M	Murchison	U Bern 3f	16.9	1943		
SiC-1996-HOP-000648	M	Murchison	U Bern 3f	42.5	568		
SiC-1996-HOP-000649	M	Murchison	U Bern 3f	63.2	1618		
SiC-1996-HOP-000650	AB	Murchison	U Bern 3f	6.8	1394		
SiC-1996-HOP-000651	M	Murchison	U Bern 3f	57.3	6389		
SiC-1996-HOP-000652	M	Murchison	U Bern 3f	53.8	2827		
SiC-1996-HOP-000653	M	Murchison	U Bern 3f	79.5	3828		
SiC-1996-HOP-000654	Y	Murchison	U Bern 3f	126.1	5212		
SiC-1996-HOP-000655	M	Murchison	U Bern 3f	68.4	3641		
SiC-1996-HOP-000656	M	Murchison	U Bern 3f	57.8	1728		
SiC-1996-HOP-000657	M	Murchison	U Bern 3f	48.9	9763		
SiC-1996-HOP-000658	M	Murchison	U Bern 3f	53.1	2000		
SiC-1996-HOP-000659	M	Murchison	U Bern 3f	48.4	1269		
SiC-1996-HOP-000660	AB	Murchison	U Bern 3f	4.0	301		
SiC-1996-HOP-000661	M	Murchison	U Bern 3f	73.8	3143		
SiC-1996-HOP-000662	M	Murchison	U Bern 3f	43.4	8412		
SiC-1996-HOP-000663	M	Murchison	U Bern 3f	62.5	3592		
SiC-1996-HOP-000664	M	Murchison	U Bern 3f	48.6	1773		
SiC-1996-HOP-000665	M	Murchison	U Bern 3f	55.8	944		
SiC-1996-HOP-000666	M	Murchison	U Bern 3f	37.1	9737		
SiC-1996-HOP-000667	AB	Murchison	U Bern 3f	9.3	1681		
SiC-1996-HOP-000668	M	Murchison	U Bern 3f	24.9	548		
SiC-1996-HOP-000669	M	Murchison	U Bern 3f	48.0	4718		
SiC-1996-HOP-000670	M	Murchison	U Bern 3f	79.2	564		
SiC-1996-HOP-000671	M	Murchison	U Bern 3f	46.8	2609		
SiC-1996-HOP-000672	M	Murchison	U Bern 3f	57.2	1453		
SiC-1996-HOP-000673	X	Murchison	U Bern 3f	301.9	49		
SiC-1996-HOP-000674	M	Murchison	U Bern 3f	62.4	4182		
SiC-1996-HOP-000675	M	Murchison	U Bern 3f	69.8	1660		
SiC-1996-HOP-000676	M	Murchison	U Bern 3f	49.8	3418		
SiC-1996-HOP-000677	AB	Murchison	U Bern 3f	8.4	8309		
SiC-1996-HOP-000678	M	Murchison	U Bern 3f	57.6	2318		
SiC-1996-HOP-000679	M	Murchison	U Bern 3f	20.6	4557		
SiC-1996-HOP-000680	M	Murchison	U Bern 3f	24.3	1512		
SiC-1996-HOP-000681	M	Murchison	U Bern 3f	61.4	4149		
SiC-1996-HOP-000682	M	Murchison	U Bern 3f	32.1	3987		
SiC-1996-HOP-000683	M	Murchison	U Bern 3f	62.0	2968		
SiC-1996-HOP-000684	M	Murchison	U Bern 3f	45.1	4480		
SiC-1996-HOP-000685	M	Murchison	U Bern 3f	46.7	377		
SiC-1996-HOP-000686	M	Murchison	U Bern 3f	66.7	1344		
SiC-1996-HOP-000687	M	Murchison	U Bern 3f	82.0	573		
SiC-1996-HOP-000688	AB	Murchison	U Bern 3f	7.3	8233		
SiC-1996-HOP-000689	M	Murchison	U Bern 3f	57.0	1340		
SiC-1996-HOP-000690	M	Murchison	U Bern 3f	54.8	2652		
SiC-1996-HOP-000691	M	Murchison	U Bern 3f	66.7	1330		
SiC-1996-HOP-000692	M	Murchison	U Bern 3f	49.1	2265		
SiC-1996-HOP-000693	X	Murchison	U Bern 3f	55.9	75		
SiC-1996-HOP-000694	M	Murchison	U Bern 3f	82.0	1431		
SiC-1996-HOP-000695	M	Murchison	U Bern 3f	52.5	3445		
SiC-1996-HOP-000696	M	Murchison	U Bern 3f	45.6	541		
SiC-1996-HOP-000697	AB	Murchison	U Bern 3f	3.2	54		
SiC-1996-HOP-000698	M	Murchison	U Bern 3f	53.3	646		
SiC-1996-HOP-000699	M	Murchison	U Bern 3f	56.4	1709		
SiC-1996-HOP-000700	Y	Murchison	U Bern 3f	110.3	1472		
SiC-1996-HOP-000701	M	Murchison	U Bern 3f	53.7	1191		
SiC-1996-HOP-000702	M	Murchison	U Bern 3f	67.4	1473		
SiC-1996-HOP-000703	AB	Murchison	U Bern 3f	3.7	163		
SiC-1996-HOP-000704	M	Murchison	U Bern 3f	72.7	1609		
SiC-1996-HOP-000705	AB	Murchison	U Bern 3f	3.3	65		
SiC-1996-HOP-000706	M	Murchison	U Bern 3f	99.8	1583		
SiC-1996-HOP-000707	M	Murchison	U Bern 3f	66.1	1640		
SiC-1996-HOP-000708	Y	Murchison	U Bern 3f	161.5	3576		
SiC-1996-HOP-000709	M	Murchison	U Bern 3f	79.6	2816		
SiC-1996-HOP-000710	M	Murchison	U Bern 3f	61.5	2285		
SiC-1996-HOP-000711	M	Murchison	U Bern 3f	71.7	2593		
SiC-1996-HOP-000712	AB	Murchison	U Bern 3f	5.2	3279		
SiC-1996-HOP-000713	M	Murchison	U Bern 3f	56.1	4737		
SiC-1996-HOP-000714	M	Murchison	U Bern 3f	23.2	2636		
SiC-1996-HOP-000715	M	Murchison	U Bern 3f	83.5	4899		
SiC-1996-HOP-000716	M	Murchison	U Bern 3f	14.8	1251		
SiC-1996-HOP-000717	AB	Murchison	U Bern 3f	3.3	225		
SiC-1996-HOP-000718	AB	Murchison	U Bern 3f	5.5	2986		
SiC-1996-HOP-000719	M	Murchison	U Bern 3f	69.1	2922		
SiC-1996-HOP-000720	M	Murchison	U Bern 3f	55.8	3273		
SiC-1996-HOP-000721	M	Murchison	U Bern 3f	46.1	3956		
SiC-1996-HOP-000722	M	Murchison	U Bern 3f	55.3	3912		
SiC-1996-HOP-000723	M	Murchison	U Bern 3f	60.0	1941		
SiC-1996-HOP-000724	M	Murchison	U Bern 3f	52.0	2451		
SiC-1996-HOP-000725	M	Murchison	U Bern 3f	46.9	7010		
SiC-1996-HOP-000726	M	Murchison	U Bern 3f	59.9	3848		
SiC-1996-HOP-000727	M	Murchison	U Bern 3f	27.3	2636		
SiC-1996-HOP-000728	M	Murchison	U Bern 3f	59.2	1008		
SiC-1996-HOP-000729	M	Murchison	U Bern 3f	43.0	3594		
SiC-1996-HOP-000730	M	Murchison	U Bern 3f	49.3	2850		
SiC-1996-HOP-000731	M	Murchison	U Bern 3f	72.0	2834		
SiC-1996-HOP-000732	M	Murchison	U Bern 3f	80.5	3115		
SiC-1996-HOP-000733	M	Murchison	U Bern 3f	33.5	2523		
SiC-1996-HOP-000734	M	Murchison	U Bern 3f	95.0	2125		
SiC-1996-HOP-000735	M	Murchison	U Bern 3f	48.9	4092		
SiC-1996-HOP-000736	M	Murchison	U Bern 3f	65.0	1609		
SiC-1996-HOP-000737	M	Murchison	U Bern 3f	59.8	1365		
SiC-1996-HOP-000738	Y	Murchison	U Bern 3f	139.7	4252		
SiC-1996-HOP-000739	M	Murchison	U Bern 3f	50.3	3263		
SiC-1996-HOP-000740	M	Murchison	U Bern 3f	53.9	1736		
SiC-1996-HOP-000741	M	Murchison	U Bern 3f	60.2	3021		
SiC-1996-HOP-000742	AB	Murchison	U Bern 3f	4.1	5081		
SiC-1996-HOP-000743	M	Murchison	U Bern 3f	41.0	3566		
SiC-1996-HOP-000744	M	Murchison	U Bern 3f	48.1	5195		
SiC-1996-HOP-000745	M	Murchison	U Bern 3f	30.2	6467		
SiC-1996-HOP-000746	M	Murchison	U Bern 3f	34.5	2519		
SiC-1996-HOP-000747	AB	Murchison	U Bern 3f	5.7	251		
SiC-1996-HOP-000748	Y	Murchison	U Bern 3f	138.5	5309		
SiC-1996-HOP-000749	M	Murchison	U Bern 3f	69.1	1413		
SiC-1996-HOP-000750	M	Murchison	U Bern 3f	98.5	3435		
SiC-1996-HOP-000751	M	Murchison	U Bern 3f	72.9	2273		
SiC-1996-HOP-000752	M	Murchison	U Bern 3f	69.4	7091		
SiC-1996-HOP-000753	M	Murchison	U Bern 3f	26.3	536		
SiC-1996-HOP-000754	M	Murchison	U Bern 3f	26.3	3380		
SiC-1996-HOP-000755	X	Murchison	U Bern 3f	45.1	123		
SiC-1996-HOP-000756	Y	Murchison	U Bern 3f	152.6	7590		
SiC-1996-HOP-000757	M	Murchison	U Bern 3f	73.9	3163		
SiC-1996-HOP-000758	M	Murchison	U Bern 3f	77.7	17860		
SiC-1996-HOP-000759	M	Murchison	U Bern 3f	52.5	2415		
SiC-1996-HOP-000760	M	Murchison	U Bern 3f	34.9	1366		
SiC-1996-HOP-000761	M	Murchison	U Bern 3f	88.1	6411		
SiC-1996-HOP-000762	M	Murchison	U Bern 3f	60.6	2113		
SiC-1996-HOP-000763	M	Murchison	U Bern 3f	46.2	1872		
SiC-1996-HOP-000764	M	Murchison	U Bern 3f	73.5	4465		
SiC-1996-HOP-000765	M	Murchison	U Bern 3f	46.1	9107		
SiC-1996-HOP-000766	M	Murchison	U Bern 3f	71.8	3030		
SiC-1996-HOP-000767	M	Murchison	U Bern 3f	71.6	13470		
SiC-1996-HOP-000768	M	Murchison	U Bern 3f	69.5	2915		
SiC-1996-HOP-000769	M	Murchison	U Bern 3f	69.7	1367		
SiC-1996-HOP-000770	M	Murchison	U Bern 3f	44.4	6176		
SiC-1996-HOP-000771	M	Murchison	U Bern 3f	41.5	3193		
SiC-1996-HOP-000772	Y	Murchison	U Bern 3f	110.9	365		
SiC-1996-HOP-000773	M	Murchison	U Bern 3f	24.9	1013		
SiC-1996-HOP-000774	M	Murchison	U Bern 3f	83.0	1152		
SiC-1996-HOP-000775	M	Murchison	U Bern 3f	72.0	2374		
SiC-1996-HOP-000776	Y	Murchison	U Bern 3f	157.6	1502		
SiC-1996-HOP-000777	M	Murchison	U Bern 3f	91.1	1529		
SiC-1996-HOP-000778	M	Murchison	U Bern 3f	64.8	1739		
SiC-1996-HOP-000779	X	Murchison	U Bern 3f	577.2	180		
SiC-1996-HOP-000780	M	Murchison	U Bern 3f	70.6	4920		
SiC-1996-HOP-000781	M	Murchison	U Bern 3f	67.6	3773		
SiC-1996-HOP-000782	M	Murchison	U Bern 3f	55.9	908		
SiC-1996-HOP-000783	M	Murchison	U Bern 3f	73.6	1613		
SiC-1996-HOP-000784	M	Murchison	U Bern 3f	62.2	3457		
SiC-1996-HOP-000785	M	Murchison	U Bern 3f	29.5	4768		
SiC-1996-HOP-000786	M	Murchison	U Bern 3f	21.0	9301		
SiC-1996-HOP-000787	AB	Murchison	U Bern 3f	4.7	407		
SiC-1996-HOP-000788	M	Murchison	U Bern 3f	52.3	1304		
SiC-1996-HOP-000789	M	Murchison	U Bern 3f	49.5	450		
SiC-1996-HOP-000790	M	Murchison	U Bern 3f	45.8	257		
SiC-1996-HOP-000791	M	Murchison	U Bern 3f	69.8	3730		
SiC-1996-HOP-000792	M	Murchison	U Bern 3f	59.5	4667		
SiC-1996-HOP-000793	M	Murchison	U Bern 3f	31.0	6345		
SiC-1996-HOP-000794	X	Murchison	U Bern 3f	1296.0	33		
SiC-1996-HOP-100001	X	Murchison	U Bern 3f			-746.5	-474.7
SiC-1996-HOP-200001	M	Murchison	U Bern 3f	23.2	2437		
